Accuracy,Feature_Combo
0.47146400809288025,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_flux')"
0.5856079459190369,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cont')"
0.5384615659713745,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_cent')"
0.5707195997238159,"('tempo', 'tonnetz', 'chroma', 'rms', 'spec_band')"
0.5905707478523254,"('tempo', 'tonnetz', 'chroma', 'rms', 'roll_off')"
0.5533498525619507,"('tempo', 'tonnetz', 'chroma', 'rms', 'zcr')"
0.6625310182571411,"('tempo', 'tonnetz', 'chroma', 'rms', 'mfcc')"
0.518610417842865,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cont')"
0.4516128897666931,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_cent')"
0.4267989993095398,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'spec_band')"
0.5533498525619507,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'roll_off')"
0.4168734550476074,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'zcr')"
0.6277915835380554,"('tempo', 'tonnetz', 'chroma', 'spec_flux', 'mfcc')"
0.5483871102333069,"('tempo', 'tonnetz', 'chroma', 'spec_cont', 'spec_cent')"
0.578163743019104,"('tempo', 'tonnetz', 'chroma', 'spec_cont', 'spec_band')"
0.5682381987571716,"('tempo', 'tonnetz', 'chroma', 'spec_cont', 'roll_off')"
0.49875929951667786,"('tempo', 'tonnetz', 'chroma', 'spec_cont', 'zcr')"
0.593052089214325,"('tempo', 'tonnetz', 'chroma', 'spec_cont', 'mfcc')"
0.49627792835235596,"('tempo', 'tonnetz', 'chroma', 'spec_cent', 'spec_band')"
0.4764268100261688,"('tempo', 'tonnetz', 'chroma', 'spec_cent', 'roll_off')"
0.49875929951667786,"('tempo', 'tonnetz', 'chroma', 'spec_cent', 'zcr')"
0.593052089214325,"('tempo', 'tonnetz', 'chroma', 'spec_cent', 'mfcc')"
0.5161290168762207,"('tempo', 'tonnetz', 'chroma', 'spec_band', 'roll_off')"
0.5632754564285278,"('tempo', 'tonnetz', 'chroma', 'spec_band', 'zcr')"
0.6699751615524292,"('tempo', 'tonnetz', 'chroma', 'spec_band', 'mfcc')"
0.4540942907333374,"('tempo', 'tonnetz', 'chroma', 'roll_off', 'zcr')"
0.6898263096809387,"('tempo', 'tonnetz', 'chroma', 'roll_off', 'mfcc')"
0.6203473806381226,"('tempo', 'tonnetz', 'chroma', 'zcr', 'mfcc')"
0.5210918188095093,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cont')"
0.5210918188095093,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_cent')"
0.5583126544952393,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'spec_band')"
0.6104218363761902,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'roll_off')"
0.49875929951667786,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'zcr')"
0.7096773982048035,"('tempo', 'tonnetz', 'rms', 'spec_flux', 'mfcc')"
0.5384615659713745,"('tempo', 'tonnetz', 'rms', 'spec_cont', 'spec_cent')"
0.593052089214325,"('tempo', 'tonnetz', 'rms', 'spec_cont', 'spec_band')"
0.5831265449523926,"('tempo', 'tonnetz', 'rms', 'spec_cont', 'roll_off')"
0.5707195997238159,"('tempo', 'tonnetz', 'rms', 'spec_cont', 'zcr')"
0.6823821067810059,"('tempo', 'tonnetz', 'rms', 'spec_cont', 'mfcc')"
0.5905707478523254,"('tempo', 'tonnetz', 'rms', 'spec_cent', 'spec_band')"
0.4838709533214569,"('tempo', 'tonnetz', 'rms', 'spec_cent', 'roll_off')"
0.555831253528595,"('tempo', 'tonnetz', 'rms', 'spec_cent', 'zcr')"
0.6501240730285645,"('tempo', 'tonnetz', 'rms', 'spec_cent', 'mfcc')"
0.5210918188095093,"('tempo', 'tonnetz', 'rms', 'spec_band', 'roll_off')"
0.44416874647140503,"('tempo', 'tonnetz', 'rms', 'spec_band', 'zcr')"
0.6898263096809387,"('tempo', 'tonnetz', 'rms', 'spec_band', 'mfcc')"
0.5210918188095093,"('tempo', 'tonnetz', 'rms', 'roll_off', 'zcr')"
0.729528546333313,"('tempo', 'tonnetz', 'rms', 'roll_off', 'mfcc')"
0.6674938201904297,"('tempo', 'tonnetz', 'rms', 'zcr', 'mfcc')"
0.5384615659713745,"('tempo', 'tonnetz', 'spec_flux', 'spec_cont', 'spec_cent')"
0.4838709533214569,"('tempo', 'tonnetz', 'spec_flux', 'spec_cont', 'spec_band')"
0.540942907333374,"('tempo', 'tonnetz', 'spec_flux', 'spec_cont', 'roll_off')"
0.49627792835235596,"('tempo', 'tonnetz', 'spec_flux', 'spec_cont', 'zcr')"
0.6799007654190063,"('tempo', 'tonnetz', 'spec_flux', 'spec_cont', 'mfcc')"
0.44416874647140503,"('tempo', 'tonnetz', 'spec_flux', 'spec_cent', 'spec_band')"
0.5086848735809326,"('tempo', 'tonnetz', 'spec_flux', 'spec_cent', 'roll_off')"
0.43672457337379456,"('tempo', 'tonnetz', 'spec_flux', 'spec_cent', 'zcr')"
0.6178659796714783,"('tempo', 'tonnetz', 'spec_flux', 'spec_cent', 'mfcc')"
0.5434243083000183,"('tempo', 'tonnetz', 'spec_flux', 'spec_band', 'roll_off')"
0.5508685111999512,"('tempo', 'tonnetz', 'spec_flux', 'spec_band', 'zcr')"
0.6724565625190735,"('tempo', 'tonnetz', 'spec_flux', 'spec_band', 'mfcc')"
0.5384615659713745,"('tempo', 'tonnetz', 'spec_flux', 'roll_off', 'zcr')"
0.6377171277999878,"('tempo', 'tonnetz', 'spec_flux', 'roll_off', 'mfcc')"
0.6426799297332764,"('tempo', 'tonnetz', 'spec_flux', 'zcr', 'mfcc')"
0.5707195997238159,"('tempo', 'tonnetz', 'spec_cont', 'spec_cent', 'spec_band')"
0.5310173630714417,"('tempo', 'tonnetz', 'spec_cont', 'spec_cent', 'roll_off')"
0.5533498525619507,"('tempo', 'tonnetz', 'spec_cont', 'spec_cent', 'zcr')"
0.6749379634857178,"('tempo', 'tonnetz', 'spec_cont', 'spec_cent', 'mfcc')"
0.4615384638309479,"('tempo', 'tonnetz', 'spec_cont', 'spec_band', 'roll_off')"
0.5260545611381531,"('tempo', 'tonnetz', 'spec_cont', 'spec_band', 'zcr')"
0.7270471453666687,"('tempo', 'tonnetz', 'spec_cont', 'spec_band', 'mfcc')"
0.6253101825714111,"('tempo', 'tonnetz', 'spec_cont', 'roll_off', 'zcr')"
0.6004962921142578,"('tempo', 'tonnetz', 'spec_cont', 'roll_off', 'mfcc')"
0.6749379634857178,"('tempo', 'tonnetz', 'spec_cont', 'zcr', 'mfcc')"
0.44168734550476074,"('tempo', 'tonnetz', 'spec_cent', 'spec_band', 'roll_off')"
0.5111662745475769,"('tempo', 'tonnetz', 'spec_cent', 'spec_band', 'zcr')"
0.6699751615524292,"('tempo', 'tonnetz', 'spec_cent', 'spec_band', 'mfcc')"
0.518610417842865,"('tempo', 'tonnetz', 'spec_cent', 'roll_off', 'zcr')"
0.6476426720619202,"('tempo', 'tonnetz', 'spec_cent', 'roll_off', 'mfcc')"
0.6129032373428345,"('tempo', 'tonnetz', 'spec_cent', 'zcr', 'mfcc')"
0.49627792835235596,"('tempo', 'tonnetz', 'spec_band', 'roll_off', 'zcr')"
0.6625310182571411,"('tempo', 'tonnetz', 'spec_band', 'roll_off', 'mfcc')"
0.6476426720619202,"('tempo', 'tonnetz', 'spec_band', 'zcr', 'mfcc')"
0.6699751615524292,"('tempo', 'tonnetz', 'roll_off', 'zcr', 'mfcc')"
0.43176180124282837,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cont')"
0.5434243083000183,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_cent')"
0.46401986479759216,"('tempo', 'chroma', 'rms', 'spec_flux', 'spec_band')"
0.5384615659713745,"('tempo', 'chroma', 'rms', 'spec_flux', 'roll_off')"
0.5210918188095093,"('tempo', 'chroma', 'rms', 'spec_flux', 'zcr')"
0.714640200138092,"('tempo', 'chroma', 'rms', 'spec_flux', 'mfcc')"
0.5434243083000183,"('tempo', 'chroma', 'rms', 'spec_cont', 'spec_cent')"
0.5334987640380859,"('tempo', 'chroma', 'rms', 'spec_cont', 'spec_band')"
0.5459057092666626,"('tempo', 'chroma', 'rms', 'spec_cont', 'roll_off')"
0.5359801650047302,"('tempo', 'chroma', 'rms', 'spec_cont', 'zcr')"
0.6476426720619202,"('tempo', 'chroma', 'rms', 'spec_cont', 'mfcc')"
0.47394540905952454,"('tempo', 'chroma', 'rms', 'spec_cent', 'spec_band')"
0.49627792835235596,"('tempo', 'chroma', 'rms', 'spec_cent', 'roll_off')"
0.3325062096118927,"('tempo', 'chroma', 'rms', 'spec_cent', 'zcr')"
0.6377171277999878,"('tempo', 'chroma', 'rms', 'spec_cent', 'mfcc')"
0.5012406706809998,"('tempo', 'chroma', 'rms', 'spec_band', 'roll_off')"
0.5732010006904602,"('tempo', 'chroma', 'rms', 'spec_band', 'zcr')"
0.6426799297332764,"('tempo', 'chroma', 'rms', 'spec_band', 'mfcc')"
0.4888337552547455,"('tempo', 'chroma', 'rms', 'roll_off', 'zcr')"
0.5880893468856812,"('tempo', 'chroma', 'rms', 'roll_off', 'mfcc')"
0.6178659796714783,"('tempo', 'chroma', 'rms', 'zcr', 'mfcc')"
0.4789081811904907,"('tempo', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent')"
0.44168734550476074,"('tempo', 'chroma', 'spec_flux', 'spec_cont', 'spec_band')"
0.49875929951667786,"('tempo', 'chroma', 'spec_flux', 'spec_cont', 'roll_off')"
0.503722071647644,"('tempo', 'chroma', 'spec_flux', 'spec_cont', 'zcr')"
0.6699751615524292,"('tempo', 'chroma', 'spec_flux', 'spec_cont', 'mfcc')"
0.4913151264190674,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'spec_band')"
0.37965261936187744,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'roll_off')"
0.49379652738571167,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'zcr')"
0.6674938201904297,"('tempo', 'chroma', 'spec_flux', 'spec_cent', 'mfcc')"
0.41439205408096313,"('tempo', 'chroma', 'spec_flux', 'spec_band', 'roll_off')"
0.5136476159095764,"('tempo', 'chroma', 'spec_flux', 'spec_band', 'zcr')"
0.5756824016571045,"('tempo', 'chroma', 'spec_flux', 'spec_band', 'mfcc')"
0.37220844626426697,"('tempo', 'chroma', 'spec_flux', 'roll_off', 'zcr')"
0.6575682163238525,"('tempo', 'chroma', 'spec_flux', 'roll_off', 'mfcc')"
0.6501240730285645,"('tempo', 'chroma', 'spec_flux', 'zcr', 'mfcc')"
0.41191068291664124,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'spec_band')"
0.40694788098335266,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'roll_off')"
0.5012406706809998,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'zcr')"
0.6526054739952087,"('tempo', 'chroma', 'spec_cont', 'spec_cent', 'mfcc')"
0.4491315186023712,"('tempo', 'chroma', 'spec_cont', 'spec_band', 'roll_off')"
0.47146400809288025,"('tempo', 'chroma', 'spec_cont', 'spec_band', 'zcr')"
0.6253101825714111,"('tempo', 'chroma', 'spec_cont', 'spec_band', 'mfcc')"
0.49379652738571167,"('tempo', 'chroma', 'spec_cont', 'roll_off', 'zcr')"
0.6327543258666992,"('tempo', 'chroma', 'spec_cont', 'roll_off', 'mfcc')"
0.6575682163238525,"('tempo', 'chroma', 'spec_cont', 'zcr', 'mfcc')"
0.3622828722000122,"('tempo', 'chroma', 'spec_cent', 'spec_band', 'roll_off')"
0.46898263692855835,"('tempo', 'chroma', 'spec_cent', 'spec_band', 'zcr')"
0.6178659796714783,"('tempo', 'chroma', 'spec_cent', 'spec_band', 'mfcc')"
0.43176180124282837,"('tempo', 'chroma', 'spec_cent', 'roll_off', 'zcr')"
0.692307710647583,"('tempo', 'chroma', 'spec_cent', 'roll_off', 'mfcc')"
0.593052089214325,"('tempo', 'chroma', 'spec_cent', 'zcr', 'mfcc')"
0.4789081811904907,"('tempo', 'chroma', 'spec_band', 'roll_off', 'zcr')"
0.6228287816047668,"('tempo', 'chroma', 'spec_band', 'roll_off', 'mfcc')"
0.692307710647583,"('tempo', 'chroma', 'spec_band', 'zcr', 'mfcc')"
0.6873449087142944,"('tempo', 'chroma', 'roll_off', 'zcr', 'mfcc')"
0.47394540905952454,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_cent')"
0.4888337552547455,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'spec_band')"
0.5657567977905273,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'roll_off')"
0.5880893468856812,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'zcr')"
0.6426799297332764,"('tempo', 'rms', 'spec_flux', 'spec_cont', 'mfcc')"
0.5161290168762207,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'spec_band')"
0.49379652738571167,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'roll_off')"
0.49379652738571167,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'zcr')"
0.6997518539428711,"('tempo', 'rms', 'spec_flux', 'spec_cent', 'mfcc')"
0.5831265449523926,"('tempo', 'rms', 'spec_flux', 'spec_band', 'roll_off')"
0.5260545611381531,"('tempo', 'rms', 'spec_flux', 'spec_band', 'zcr')"
0.6178659796714783,"('tempo', 'rms', 'spec_flux', 'spec_band', 'mfcc')"
0.4590570628643036,"('tempo', 'rms', 'spec_flux', 'roll_off', 'zcr')"
0.6129032373428345,"('tempo', 'rms', 'spec_flux', 'roll_off', 'mfcc')"
0.6873449087142944,"('tempo', 'rms', 'spec_flux', 'zcr', 'mfcc')"
0.5260545611381531,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'spec_band')"
0.5161290168762207,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'roll_off')"
0.5508685111999512,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'zcr')"
0.6526054739952087,"('tempo', 'rms', 'spec_cont', 'spec_cent', 'mfcc')"
0.5285359621047974,"('tempo', 'rms', 'spec_cont', 'spec_band', 'roll_off')"
0.5607940554618835,"('tempo', 'rms', 'spec_cont', 'spec_band', 'zcr')"
0.6401985287666321,"('tempo', 'rms', 'spec_cont', 'spec_band', 'mfcc')"
0.6004962921142578,"('tempo', 'rms', 'spec_cont', 'roll_off', 'zcr')"
0.6426799297332764,"('tempo', 'rms', 'spec_cont', 'roll_off', 'mfcc')"
0.6947891116142273,"('tempo', 'rms', 'spec_cont', 'zcr', 'mfcc')"
0.4888337552547455,"('tempo', 'rms', 'spec_cent', 'spec_band', 'roll_off')"
0.5012406706809998,"('tempo', 'rms', 'spec_cent', 'spec_band', 'zcr')"
0.6228287816047668,"('tempo', 'rms', 'spec_cent', 'spec_band', 'mfcc')"
0.5632754564285278,"('tempo', 'rms', 'spec_cent', 'roll_off', 'zcr')"
0.6302729249000549,"('tempo', 'rms', 'spec_cent', 'roll_off', 'mfcc')"
0.6873449087142944,"('tempo', 'rms', 'spec_cent', 'zcr', 'mfcc')"
0.503722071647644,"('tempo', 'rms', 'spec_band', 'roll_off', 'zcr')"
0.6129032373428345,"('tempo', 'rms', 'spec_band', 'roll_off', 'mfcc')"
0.6327543258666992,"('tempo', 'rms', 'spec_band', 'zcr', 'mfcc')"
0.6774193644523621,"('tempo', 'rms', 'roll_off', 'zcr', 'mfcc')"
0.5657567977905273,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'spec_band')"
0.34491315484046936,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'roll_off')"
0.4193548262119293,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'zcr')"
0.555831253528595,"('tempo', 'spec_flux', 'spec_cont', 'spec_cent', 'mfcc')"
0.5062034726142883,"('tempo', 'spec_flux', 'spec_cont', 'spec_band', 'roll_off')"
0.4540942907333374,"('tempo', 'spec_flux', 'spec_cont', 'spec_band', 'zcr')"
0.6451612710952759,"('tempo', 'spec_flux', 'spec_cont', 'spec_band', 'mfcc')"
0.4491315186023712,"('tempo', 'spec_flux', 'spec_cont', 'roll_off', 'zcr')"
0.6898263096809387,"('tempo', 'spec_flux', 'spec_cont', 'roll_off', 'mfcc')"
0.5607940554618835,"('tempo', 'spec_flux', 'spec_cont', 'zcr', 'mfcc')"
0.4218362271785736,"('tempo', 'spec_flux', 'spec_cent', 'spec_band', 'roll_off')"
0.41191068291664124,"('tempo', 'spec_flux', 'spec_cent', 'spec_band', 'zcr')"
0.6898263096809387,"('tempo', 'spec_flux', 'spec_cent', 'spec_band', 'mfcc')"
0.38213399052619934,"('tempo', 'spec_flux', 'spec_cent', 'roll_off', 'zcr')"
0.6302729249000549,"('tempo', 'spec_flux', 'spec_cent', 'roll_off', 'mfcc')"
0.7196030020713806,"('tempo', 'spec_flux', 'spec_cent', 'zcr', 'mfcc')"
0.4838709533214569,"('tempo', 'spec_flux', 'spec_band', 'roll_off', 'zcr')"
0.6501240730285645,"('tempo', 'spec_flux', 'spec_band', 'roll_off', 'mfcc')"
0.5384615659713745,"('tempo', 'spec_flux', 'spec_band', 'zcr', 'mfcc')"
0.5632754564285278,"('tempo', 'spec_flux', 'roll_off', 'zcr', 'mfcc')"
0.4019851088523865,"('tempo', 'spec_cont', 'spec_cent', 'spec_band', 'roll_off')"
0.49875929951667786,"('tempo', 'spec_cont', 'spec_cent', 'spec_band', 'zcr')"
0.6575682163238525,"('tempo', 'spec_cont', 'spec_cent', 'spec_band', 'mfcc')"
0.4540942907333374,"('tempo', 'spec_cont', 'spec_cent', 'roll_off', 'zcr')"
0.6426799297332764,"('tempo', 'spec_cont', 'spec_cent', 'roll_off', 'mfcc')"
0.6178659796714783,"('tempo', 'spec_cont', 'spec_cent', 'zcr', 'mfcc')"
0.4764268100261688,"('tempo', 'spec_cont', 'spec_band', 'roll_off', 'zcr')"
0.6426799297332764,"('tempo', 'spec_cont', 'spec_band', 'roll_off', 'mfcc')"
0.6203473806381226,"('tempo', 'spec_cont', 'spec_band', 'zcr', 'mfcc')"
0.6823821067810059,"('tempo', 'spec_cont', 'roll_off', 'zcr', 'mfcc')"
0.394540935754776,"('tempo', 'spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6749379634857178,"('tempo', 'spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.5856079459190369,"('tempo', 'spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6575682163238525,"('tempo', 'spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6029776930809021,"('tempo', 'spec_band', 'roll_off', 'zcr', 'mfcc')"
0.5161290168762207,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cont')"
0.5483871102333069,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_cent')"
0.6029776930809021,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'spec_band')"
0.6203473806381226,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'roll_off')"
0.5459057092666626,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'zcr')"
0.6699751615524292,"('tonnetz', 'chroma', 'rms', 'spec_flux', 'mfcc')"
0.49379652738571167,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_cent')"
0.5583126544952393,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'spec_band')"
0.6401985287666321,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'roll_off')"
0.6153846383094788,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'zcr')"
0.6650124192237854,"('tonnetz', 'chroma', 'rms', 'spec_cont', 'mfcc')"
0.6178659796714783,"('tonnetz', 'chroma', 'rms', 'spec_cent', 'spec_band')"
0.6203473806381226,"('tonnetz', 'chroma', 'rms', 'spec_cent', 'roll_off')"
0.4888337552547455,"('tonnetz', 'chroma', 'rms', 'spec_cent', 'zcr')"
0.6848635077476501,"('tonnetz', 'chroma', 'rms', 'spec_cent', 'mfcc')"
0.6029776930809021,"('tonnetz', 'chroma', 'rms', 'spec_band', 'roll_off')"
0.5905707478523254,"('tonnetz', 'chroma', 'rms', 'spec_band', 'zcr')"
0.7022332549095154,"('tonnetz', 'chroma', 'rms', 'spec_band', 'mfcc')"
0.5334987640380859,"('tonnetz', 'chroma', 'rms', 'roll_off', 'zcr')"
0.6699751615524292,"('tonnetz', 'chroma', 'rms', 'roll_off', 'mfcc')"
0.6749379634857178,"('tonnetz', 'chroma', 'rms', 'zcr', 'mfcc')"
0.5086848735809326,"('tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_cent')"
0.5980148911476135,"('tonnetz', 'chroma', 'spec_flux', 'spec_cont', 'spec_band')"
